FileName,PassName,Time,SizeBefore,SizeAfter
math-spectral-norm,pass: closureCodeRemoval,0,908,908
math-spectral-norm,pass: collapseProperties,1,908,908
math-spectral-norm,pass: inferConsts,0,908,908
math-spectral-norm,pass: markPureFunctions,1,908,908
math-spectral-norm,pass: checkConsts,0,908,908
math-spectral-norm,pass: checkConstParams,0,908,908
math-spectral-norm,com.google.javascript.jscomp.PhaseOptimizer$Loop@777e11e0,3,908,907
math-spectral-norm,pass: smartNamePass,0,907,907
math-spectral-norm,pass: closureOptimizePrimitives,0,907,907
math-spectral-norm,com.google.javascript.jscomp.PhaseOptimizer$Loop@7cfb1d7b,0,907,907
math-spectral-norm,pass: devirtualizePrototypeMethods,0,907,907
math-spectral-norm,pass: beforeMainOptimizations,0,907,907
math-spectral-norm,com.google.javascript.jscomp.PhaseOptimizer$Loop@341a595d,10,907,1455
math-spectral-norm,pass: beforeModuleMotion,0,1455,1455
math-spectral-norm,com.google.javascript.jscomp.PhaseOptimizer$Loop@29d50a8a,0,1455,1455
math-spectral-norm,pass: afterModuleMotion,0,1455,1455
math-spectral-norm,pass: flowSensitiveInlineVariables,2,1455,1455
math-spectral-norm,com.google.javascript.jscomp.PhaseOptimizer$Loop@327dc331,0,1455,1455
math-spectral-norm,pass: smartNamePass,1,1455,1455
math-spectral-norm,pass: collapseAnonymousFunctions,0,1455,1455
math-spectral-norm,pass: extractPrototypeMemberDeclarations,0,1455,1455
math-spectral-norm,pass: renameProperties,0,1455,1432
math-spectral-norm,pass: gatherRawExports,0,1432,1432
math-spectral-norm,pass: convertToDottedProperties,0,1432,1432
math-spectral-norm,pass: markUnnormalized,0,1432,1432
math-spectral-norm,pass: coalesceVariableNames,0,1432,1432
math-spectral-norm,com.google.javascript.jscomp.PhaseOptimizer$Loop@7b195574,0,1432,1432
math-spectral-norm,pass: exploitAssign,0,1432,1432
math-spectral-norm,pass: collapseVariableDeclarations,0,1432,1380
math-spectral-norm,pass: denormalize,0,1380,1372
math-spectral-norm,pass: renameVars,0,1372,547
math-spectral-norm,pass: renameLabels,0,547,547
math-spectral-norm,pass: latePeepholeOptimizations,0,547,540
math-spectral-norm,pass: stripSideEffectProtection,0,540,540
math-spectral-norm,pass: sanityCheckAst,0,540,540
math-spectral-norm,pass: sanityCheckVars,0,540,540
string-base64,pass: beforeStandardChecks,0,1918,1918
string-base64,pass: checkJsDoc,0,1918,1918
string-base64,pass: closureRewriteModule,0,1918,1918
string-base64,pass: declaredGlobalExternsOnWindow,0,1918,1918
string-base64,pass: checkVariableReferences,0,1918,1918
string-base64,pass: closureGoogScopeAliases,0,1918,1918
string-base64,pass: closureRewriteClass,0,1918,1918
string-base64,pass: checkSideEffects,0,1918,1918
string-base64,pass: closurePrimitives,0,1918,1918
string-base64,pass: suspiciousCode,0,1918,1918
string-base64,pass: checkVars,0,1918,1918
string-base64,pass: inferConsts,1,1918,1918
string-base64,pass: checkRegExp,0,1918,1918
string-base64,pass: Es6StaticInheritance,0,1918,1918
string-base64,pass: beforeTypeChecking,0,1918,1918
string-base64,pass: checkControlFlow,0,1918,1918
string-base64,pass: closureReplaceGetCssName,0,1918,1918
string-base64,pass: processDefines,0,1918,1918
string-base64,pass: afterStandardChecks,0,1918,1918
string-base64,pass: gatherExternProperties,0,2002,2002
string-base64,pass: garbageCollectChecks,0,2002,2002
string-base64,pass: beforeStandardOptimizations,0,2002,2002
string-base64,pass: replaceIdGenerators,0,2002,2002
string-base64,pass: optimizeArgumentsArray,0,2002,2002
string-base64,pass: closureCodeRemoval,1,2002,2002
string-base64,pass: collapseProperties,0,2002,2002
string-base64,pass: inferConsts,0,2002,2002
string-base64,pass: markPureFunctions,1,2002,2002
string-base64,pass: checkConsts,0,2002,2002
string-base64,pass: checkConstParams,0,2002,2002
string-base64,com.google.javascript.jscomp.PhaseOptimizer$Loop@59ec7344,4,2002,2383
string-base64,pass: smartNamePass,1,2383,2383
string-base64,pass: closureOptimizePrimitives,0,2383,2383
string-base64,com.google.javascript.jscomp.PhaseOptimizer$Loop@278068ea,0,2383,2383
string-base64,pass: devirtualizePrototypeMethods,1,2383,2383
string-base64,pass: beforeMainOptimizations,0,2383,2383
string-base64,com.google.javascript.jscomp.PhaseOptimizer$Loop@16677c7d,7,2383,3122
string-base64,pass: beforeModuleMotion,0,3122,3122
string-base64,com.google.javascript.jscomp.PhaseOptimizer$Loop@432cce6a,0,3122,3122
string-base64,pass: afterModuleMotion,0,3122,3122
string-base64,pass: flowSensitiveInlineVariables,0,3122,3122
string-base64,com.google.javascript.jscomp.PhaseOptimizer$Loop@7c60d38b,0,3122,3122
string-base64,pass: smartNamePass,1,3122,3122
string-base64,pass: collapseAnonymousFunctions,0,3122,3122
string-base64,pass: extractPrototypeMemberDeclarations,0,3122,3122
string-base64,pass: renameProperties,0,3122,2960
string-base64,pass: gatherRawExports,0,2960,2960
string-base64,pass: convertToDottedProperties,0,2960,2960
string-base64,pass: markUnnormalized,0,2960,2960
string-base64,pass: coalesceVariableNames,0,2960,2960
string-base64,com.google.javascript.jscomp.PhaseOptimizer$Loop@115c4fdc,0,2960,2960
string-base64,pass: exploitAssign,0,2960,2960
string-base64,pass: collapseVariableDeclarations,0,2960,2916
string-base64,pass: denormalize,0,2916,2912
string-base64,pass: renameVars,1,2912,1589
string-base64,pass: renameLabels,0,1589,1589
string-base64,pass: latePeepholeOptimizations,3,1589,1559
string-base64,pass: stripSideEffectProtection,0,1559,1559
string-base64,pass: sanityCheckAst,0,1559,1559
string-base64,pass: sanityCheckVars,0,1559,1559
string-fasta,pass: beforeStandardChecks,0,1429,1429
string-fasta,pass: checkJsDoc,1,1429,1429
string-fasta,pass: closureRewriteModule,0,1429,1429
string-fasta,pass: declaredGlobalExternsOnWindow,0,1429,1429
string-fasta,pass: checkVariableReferences,1,1429,1429
string-fasta,pass: closureGoogScopeAliases,0,1429,1429
string-fasta,pass: closureRewriteClass,0,1429,1429
string-fasta,pass: checkSideEffects,0,1429,1429
string-fasta,pass: closurePrimitives,0,1429,1429
string-fasta,pass: suspiciousCode,0,1429,1429
string-fasta,pass: checkVars,0,1429,1429
string-fasta,pass: inferConsts,0,1429,1429
string-fasta,pass: checkRegExp,0,1429,1429
string-fasta,pass: Es6StaticInheritance,0,1429,1429
string-fasta,pass: beforeTypeChecking,0,1429,1429
string-fasta,pass: checkControlFlow,0,1429,1429
string-fasta,pass: closureReplaceGetCssName,0,1429,1429
string-fasta,pass: processDefines,1,1429,1429
string-fasta,pass: afterStandardChecks,0,1429,1429
string-fasta,pass: gatherExternProperties,0,1503,1503
string-fasta,pass: garbageCollectChecks,0,1503,1503
string-fasta,pass: beforeStandardOptimizations,0,1503,1503
string-fasta,pass: replaceIdGenerators,0,1503,1503
string-fasta,pass: optimizeArgumentsArray,0,1503,1503
string-fasta,pass: closureCodeRemoval,0,1503,1503
string-fasta,pass: collapseProperties,0,1503,1503
string-fasta,pass: inferConsts,0,1503,1503
string-fasta,pass: markPureFunctions,1,1503,1503
string-fasta,pass: checkConsts,0,1503,1503
string-fasta,pass: checkConstParams,0,1503,1503
string-fasta,com.google.javascript.jscomp.PhaseOptimizer$Loop@5f217743,3,1503,1370
string-fasta,pass: smartNamePass,1,1370,1370
string-fasta,pass: closureOptimizePrimitives,0,1370,1370
string-fasta,com.google.javascript.jscomp.PhaseOptimizer$Loop@3263c449,0,1370,1370
string-fasta,pass: devirtualizePrototypeMethods,1,1370,1370
string-fasta,pass: beforeMainOptimizations,0,1370,1370
string-fasta,com.google.javascript.jscomp.PhaseOptimizer$Loop@43f1c1e7,8,1370,2168
string-fasta,pass: beforeModuleMotion,0,2168,2168
string-fasta,com.google.javascript.jscomp.PhaseOptimizer$Loop@290b34d5,0,2168,2168
string-fasta,pass: afterModuleMotion,0,2168,2168
string-fasta,pass: flowSensitiveInlineVariables,4,2168,2168
string-fasta,com.google.javascript.jscomp.PhaseOptimizer$Loop@538334ee,0,2168,2168
string-fasta,pass: smartNamePass,1,2168,2168
string-fasta,pass: collapseAnonymousFunctions,0,2168,2168
string-fasta,pass: extractPrototypeMemberDeclarations,0,2168,2168
string-fasta,pass: renameProperties,1,2168,2105
string-fasta,pass: gatherRawExports,0,2105,2105
string-fasta,pass: convertToDottedProperties,0,2105,2105
string-fasta,pass: markUnnormalized,0,2105,2105
string-fasta,pass: coalesceVariableNames,2,2105,2168
string-fasta,com.google.javascript.jscomp.PhaseOptimizer$Loop@2881ab79,0,2168,2168
string-fasta,pass: exploitAssign,0,2168,2168
string-fasta,pass: collapseVariableDeclarations,0,2168,2148
string-fasta,pass: denormalize,0,2148,2141
string-fasta,pass: renameVars,0,2141,1478
string-fasta,pass: renameLabels,0,1478,1478
string-fasta,pass: latePeepholeOptimizations,1,1478,1467
string-fasta,pass: stripSideEffectProtection,0,1467,1467
string-fasta,pass: sanityCheckAst,0,1467,1467
string-fasta,pass: sanityCheckVars,0,1467,1467
string-tagcloud,pass: beforeStandardChecks,0,160152,160152
string-tagcloud,pass: checkJsDoc,0,160152,160152
string-tagcloud,pass: closureRewriteModule,0,160152,160152
string-tagcloud,pass: declaredGlobalExternsOnWindow,0,160152,160152
string-tagcloud,pass: checkVariableReferences,1,160152,160152
string-tagcloud,pass: closureGoogScopeAliases,1,160152,160152
string-tagcloud,pass: closureRewriteClass,0,160152,160152
string-tagcloud,pass: checkSideEffects,0,160152,160152
string-tagcloud,pass: closurePrimitives,0,160152,160152
string-tagcloud,pass: suspiciousCode,0,160152,160152
string-tagcloud,pass: checkVars,0,160152,160152
string-tagcloud,pass: inferConsts,1,160152,160152
string-tagcloud,pass: checkRegExp,0,160152,160152
string-tagcloud,pass: Es6StaticInheritance,0,160152,160152
string-tagcloud,pass: beforeTypeChecking,0,160152,160152
string-tagcloud,pass: checkControlFlow,1,160152,160152
string-tagcloud,pass: closureReplaceGetCssName,1,160152,160152
string-tagcloud,pass: processDefines,1,160152,160152
string-tagcloud,pass: afterStandardChecks,1,160152,160152
string-tagcloud,pass: gatherExternProperties,0,160414,160414
string-tagcloud,pass: garbageCollectChecks,0,160414,160414
string-tagcloud,pass: beforeStandardOptimizations,0,160414,160414
string-tagcloud,pass: replaceIdGenerators,0,160414,160414
string-tagcloud,pass: optimizeArgumentsArray,0,160414,160414
string-tagcloud,pass: closureCodeRemoval,0,160414,160414
string-tagcloud,pass: collapseProperties,1,160414,160414
string-tagcloud,pass: inferConsts,1,160414,160414
string-tagcloud,pass: markPureFunctions,2,160414,160414
string-tagcloud,pass: checkConsts,0,160414,160414
string-tagcloud,pass: checkConstParams,0,160414,160414
string-tagcloud,com.google.javascript.jscomp.PhaseOptimizer$Loop@27343ec7,8,160414,160231
string-tagcloud,pass: smartNamePass,1,160231,160231
string-tagcloud,pass: closureOptimizePrimitives,0,160231,160231
string-tagcloud,com.google.javascript.jscomp.PhaseOptimizer$Loop@202ca23c,0,160231,160231
string-tagcloud,pass: devirtualizePrototypeMethods,1,160231,160231
string-tagcloud,pass: beforeMainOptimizations,0,160231,160231
string-tagcloud,com.google.javascript.jscomp.PhaseOptimizer$Loop@3d19c8b6,16,160231,160218
string-tagcloud,pass: beforeModuleMotion,0,160218,160218
string-tagcloud,com.google.javascript.jscomp.PhaseOptimizer$Loop@7da0d671,0,160218,160218
string-tagcloud,pass: afterModuleMotion,0,160218,160218
string-tagcloud,pass: flowSensitiveInlineVariables,7,160218,160218
string-tagcloud,com.google.javascript.jscomp.PhaseOptimizer$Loop@3a27cb2e,0,160218,160218
string-tagcloud,pass: smartNamePass,1,160218,160218
string-tagcloud,pass: collapseAnonymousFunctions,0,160218,160218
string-tagcloud,pass: extractPrototypeMemberDeclarations,2,160218,160218
string-tagcloud,pass: renameProperties,0,160218,159676
string-tagcloud,pass: gatherRawExports,1,159676,159676
string-tagcloud,pass: convertToDottedProperties,0,159676,159676
string-tagcloud,pass: markUnnormalized,0,159676,159676
string-tagcloud,pass: coalesceVariableNames,4,159676,159662
string-tagcloud,com.google.javascript.jscomp.PhaseOptimizer$Loop@378305e4,1,159662,159662
string-tagcloud,pass: exploitAssign,1,159662,159662
string-tagcloud,pass: collapseVariableDeclarations,0,159662,159617
string-tagcloud,pass: denormalize,0,159617,159611
string-tagcloud,pass: renameVars,1,159611,159183
string-tagcloud,pass: renameLabels,0,159183,159183
string-tagcloud,pass: latePeepholeOptimizations,2,159183,159157
string-tagcloud,pass: stripSideEffectProtection,0,159157,159157
string-tagcloud,pass: sanityCheckAst,0,159157,159157
string-tagcloud,pass: sanityCheckVars,2,159157,159157
string-unpack-code,pass: beforeStandardChecks,0,187966,187966
string-unpack-code,pass: checkJsDoc,0,187966,187966
string-unpack-code,pass: closureRewriteModule,0,187966,187966
string-unpack-code,pass: declaredGlobalExternsOnWindow,0,187966,187966
string-unpack-code,pass: checkVariableReferences,0,187966,187966
string-unpack-code,pass: closureGoogScopeAliases,0,187966,187966
string-unpack-code,pass: closureRewriteClass,0,187966,187966
string-unpack-code,pass: checkSideEffects,0,187966,187966
string-unpack-code,pass: closurePrimitives,0,187966,187966
string-unpack-code,pass: suspiciousCode,0,187966,187966
string-unpack-code,pass: checkVars,0,187966,187966
string-unpack-code,pass: inferConsts,1,187966,187966
string-unpack-code,pass: checkRegExp,1,187966,187966
string-unpack-code,pass: Es6StaticInheritance,0,187966,187966
string-unpack-code,pass: beforeTypeChecking,0,187966,187966
string-unpack-code,pass: checkControlFlow,2,187966,187966
string-unpack-code,pass: closureReplaceGetCssName,1,187966,187966
string-unpack-code,pass: processDefines,1,187966,187966
string-unpack-code,pass: afterStandardChecks,0,187966,187966
string-unpack-code,pass: gatherExternProperties,0,188363,188363
string-unpack-code,pass: garbageCollectChecks,0,188363,188363
string-unpack-code,pass: beforeStandardOptimizations,0,188363,188363
string-unpack-code,pass: replaceIdGenerators,0,188363,188363
string-unpack-code,pass: optimizeArgumentsArray,0,188363,188363
string-unpack-code,pass: closureCodeRemoval,0,188363,188363
string-unpack-code,pass: collapseProperties,0,188363,188363
string-unpack-code,pass: inferConsts,0,188363,188363
string-unpack-code,pass: markPureFunctions,1,188363,188363
string-unpack-code,pass: checkConsts,0,188363,188363
string-unpack-code,pass: checkConstParams,0,188363,188363
string-unpack-code,com.google.javascript.jscomp.PhaseOptimizer$Loop@5a84b731,10,188363,198209
string-unpack-code,pass: smartNamePass,2,198209,198209
string-unpack-code,pass: closureOptimizePrimitives,0,198209,198209
string-unpack-code,com.google.javascript.jscomp.PhaseOptimizer$Loop@55691f8a,0,198209,198209
string-unpack-code,pass: devirtualizePrototypeMethods,1,198209,198209
string-unpack-code,pass: beforeMainOptimizations,0,198209,198209
string-unpack-code,com.google.javascript.jscomp.PhaseOptimizer$Loop@6db9923c,14,198209,198209
string-unpack-code,pass: beforeModuleMotion,0,198209,198209
string-unpack-code,com.google.javascript.jscomp.PhaseOptimizer$Loop@2eba67db,0,198209,198209
string-unpack-code,pass: afterModuleMotion,0,198209,198209
string-unpack-code,pass: flowSensitiveInlineVariables,6,198209,198209
string-unpack-code,com.google.javascript.jscomp.PhaseOptimizer$Loop@4b28d98e,1,198209,198209
string-unpack-code,pass: smartNamePass,2,198209,198209
string-unpack-code,pass: collapseAnonymousFunctions,0,198209,198209
string-unpack-code,pass: extractPrototypeMemberDeclarations,0,198209,198209
string-unpack-code,pass: renameProperties,0,198209,198069
string-unpack-code,pass: gatherRawExports,1,198069,198069
string-unpack-code,pass: convertToDottedProperties,1,198069,198069
string-unpack-code,pass: markUnnormalized,0,198069,198069
string-unpack-code,pass: coalesceVariableNames,2,198069,198069
string-unpack-code,com.google.javascript.jscomp.PhaseOptimizer$Loop@5bfd5173,1,198069,198069
string-unpack-code,pass: exploitAssign,1,198069,198069
string-unpack-code,pass: collapseVariableDeclarations,1,198069,198052
string-unpack-code,pass: denormalize,1,198052,198050
string-unpack-code,pass: renameVars,1,198050,197455
string-unpack-code,pass: renameLabels,0,197455,197455
string-unpack-code,pass: latePeepholeOptimizations,5,197455,187603
string-unpack-code,pass: stripSideEffectProtection,0,187603,187603
string-unpack-code,pass: sanityCheckAst,0,187603,187603
string-unpack-code,pass: sanityCheckVars,0,187603,187603
string-validate-input,pass: beforeStandardChecks,0,1327,1327
string-validate-input,pass: checkJsDoc,1,1327,1327
string-validate-input,pass: closureRewriteModule,0,1327,1327
string-validate-input,pass: declaredGlobalExternsOnWindow,0,1327,1327
string-validate-input,pass: checkVariableReferences,1,1327,1327
string-validate-input,pass: closureGoogScopeAliases,0,1327,1327
string-validate-input,pass: closureRewriteClass,0,1327,1327
string-validate-input,pass: checkSideEffects,0,1327,1327
string-validate-input,pass: closurePrimitives,0,1327,1327
string-validate-input,pass: suspiciousCode,0,1327,1327
string-validate-input,pass: checkVars,0,1327,1327
string-validate-input,pass: inferConsts,0,1327,1327
string-validate-input,pass: checkRegExp,0,1327,1327
string-validate-input,pass: Es6StaticInheritance,1,1327,1327
string-validate-input,pass: beforeTypeChecking,0,1327,1327
string-validate-input,pass: checkControlFlow,1,1327,1327
string-validate-input,pass: closureReplaceGetCssName,1,1327,1327
string-validate-input,pass: processDefines,1,1327,1327
string-validate-input,pass: afterStandardChecks,0,1327,1327
string-validate-input,pass: gatherExternProperties,0,1380,1380
string-validate-input,pass: garbageCollectChecks,0,1380,1380
string-validate-input,pass: beforeStandardOptimizations,0,1380,1380
string-validate-input,pass: replaceIdGenerators,0,1380,1380
string-validate-input,pass: optimizeArgumentsArray,0,1380,1380
string-validate-input,pass: closureCodeRemoval,0,1380,1380
string-validate-input,pass: collapseProperties,0,1380,1380
string-validate-input,pass: inferConsts,0,1380,1380
string-validate-input,pass: markPureFunctions,1,1380,1380
string-validate-input,pass: checkConsts,0,1380,1380
string-validate-input,pass: checkConstParams,0,1380,1380
string-validate-input,com.google.javascript.jscomp.PhaseOptimizer$Loop@3fc939d3,3,1380,1318
string-validate-input,pass: smartNamePass,0,1318,1318
string-validate-input,pass: closureOptimizePrimitives,1,1318,1318
string-validate-input,com.google.javascript.jscomp.PhaseOptimizer$Loop@4ed7ce6f,0,1318,1318
string-validate-input,pass: devirtualizePrototypeMethods,1,1318,1318
string-validate-input,pass: beforeMainOptimizations,0,1318,1318
string-validate-input,com.google.javascript.jscomp.PhaseOptimizer$Loop@446c94ea,7,1318,1192
string-validate-input,pass: beforeModuleMotion,0,1192,1192
string-validate-input,com.google.javascript.jscomp.PhaseOptimizer$Loop@21dc732e,1,1192,1192
string-validate-input,pass: afterModuleMotion,0,1192,1192
string-validate-input,pass: flowSensitiveInlineVariables,1,1192,1192
string-validate-input,com.google.javascript.jscomp.PhaseOptimizer$Loop@2817743d,0,1192,1192
string-validate-input,pass: smartNamePass,1,1192,1192
string-validate-input,pass: collapseAnonymousFunctions,0,1192,1192
string-validate-input,pass: extractPrototypeMemberDeclarations,0,1192,1192
string-validate-input,pass: renameProperties,0,1192,1149
string-validate-input,pass: gatherRawExports,0,1149,1149
string-validate-input,pass: convertToDottedProperties,0,1149,1149
string-validate-input,pass: markUnnormalized,0,1149,1149
string-validate-input,pass: coalesceVariableNames,0,1149,1149
string-validate-input,com.google.javascript.jscomp.PhaseOptimizer$Loop@5f5c82e9,1,1149,1149
string-validate-input,pass: exploitAssign,0,1149,1149
string-validate-input,pass: collapseVariableDeclarations,0,1149,1131
string-validate-input,pass: denormalize,0,1131,1126
string-validate-input,pass: renameVars,0,1126,592
string-validate-input,pass: renameLabels,0,592,592
string-validate-input,pass: latePeepholeOptimizations,1,592,515
string-validate-input,pass: stripSideEffectProtection,0,515,515
string-validate-input,pass: sanityCheckAst,0,515,515
string-validate-input,pass: sanityCheckVars,0,515,515
